user_id,session_id,timestamp,gender,age_group,body_type,skin_tone,height,style_preference,budget_level,preferred_brand,clothing_type,fabric,primary_color,pattern,occasion,mood,season,weather,price_usd,satisfaction_score,trend_score,comfort_score,sustainability_score,quality_score,fit_score,views,likes,shares,saves,tryon_count,purchased,embedding_1,embedding_2,embedding_3,month,total_score,recommendation_priority,outfit_description
INZ_006902,325a6384d698,2023-10-19,Male,35-44,Hourglass,Medium,"6'0""-6'2""",Athleisure,Premium,Nike,Pants,Leather,Beige,Animal Print,Gym,Bold,Summer,Snowy,91.36,0.673,0.619,0.879,0.613,0.401,0.945,119,27,6,12,12,0,-0.5054,-1.0814,0.5278,10,0.633,High,Athleisure Pants in Beige - Perfect for Gym
INZ_006903,efe737526727,2023-01-20,Non-binary,55+,Apple,Tan,"5'9""-5'11""",Athleisure,Budget,H&M,Jeans,Velvet,Yellow,Geometric,Party,Sophisticated,Winter,Sunny,288.91,0.849,0.214,0.441,0.297,0.536,0.884,96,11,6,6,9,0,0.2359,0.1426,0.8947,1,0.53,Medium,Athleisure Jeans in Yellow - Perfect for Party
INZ_006904,66aaf711c840,2023-01-16,Non-binary,55+,Rectangle,Tan,"5'6""-5'8""",Classic,Luxury,H&M,Skirt,Wool,Yellow,Floral,Interview,Confident,Winter,Cloudy,323.38,0.38,0.65,0.476,0.16,0.599,0.736,96,16,5,10,6,0,-0.2167,-0.9259,0.2568,1,0.521,Medium,Classic Skirt in Yellow - Perfect for Interview
INZ_006905,a86acc7521f8,2023-12-11,Male,18-24,Inverted Triangle,Olive,"5'6""-5'8""",Streetwear,Budget,Prada,T-shirt,Linen,Yellow,Floral,Formal,Playful,Winter,Rainy,316.26,0.693,0.159,0.954,0.157,0.708,0.594,92,24,2,8,7,1,0.7198,0.9079,-0.1384,12,0.615,High,Streetwear T-shirt in Yellow - Perfect for Formal
INZ_006906,2dca54785a87,2023-03-05,Male,55+,Apple,Fair,"5'3""-5'5""",Bohemian,Luxury,Adidas,Blouse,Leather,Navy,Polka Dot,Casual,Relaxed,Spring,Rainy,284.67,0.458,0.838,0.737,0.287,0.996,0.838,73,17,9,10,9,0,-0.9693,-0.1397,-1.1545,3,0.743,High,Bohemian Blouse in Navy - Perfect for Casual
INZ_006907,fa1ead89bdc6,2023-03-27,Gender-fluid,55+,Inverted Triangle,Dark,"5'9""-5'11""",Classic,Luxury,Adidas,Shorts,Cotton,Yellow,Animal Print,Party,Energetic,Spring,Cloudy,401.4,0.584,0.31,0.46,0.391,0.806,0.689,109,22,3,9,10,1,0.2304,-0.9919,0.9863,3,0.546,Medium,Classic Shorts in Yellow - Perfect for Party
INZ_006908,cc902ed1932f,2023-05-24,Non-binary,18-24,Athletic,Light,"5'9""-5'11""",Classic,Mid-range,Versace,Skirt,Linen,Purple,Solid,Wedding,Confident,Winter,Rainy,48.18,0.957,0.239,0.358,0.087,0.853,0.887,102,19,8,12,12,0,-1.0094,0.1081,-1.5489,5,0.632,High,Classic Skirt in Purple - Perfect for Wedding
INZ_006909,ea7a5a52d90a,2023-10-05,Non-binary,55+,Apple,Medium,"5'6""-5'8""",Streetwear,Luxury,Adidas,Top,Leather,Blue,Animal Print,Date Night,Playful,Summer,Sunny,338.2,0.551,0.339,0.978,0.095,0.804,0.755,83,14,8,8,9,0,-0.2143,-1.0641,0.7303,10,0.647,High,Streetwear Top in Blue - Perfect for Date Night
INZ_006910,8195652191b5,2023-04-01,Female,18-24,Rectangle,Light,"5'3""-5'5""",Streetwear,Premium,Adidas,Dress,Silk,Black,Polka Dot,Business,Happy,Fall,Cloudy,445.39,0.733,0.744,0.576,0.827,0.568,0.963,85,26,4,15,8,0,2.1516,-1.8144,1.179,4,0.663,High,Streetwear Dress in Black - Perfect for Business
INZ_006911,f314fde92d0e,2023-06-25,Gender-fluid,35-44,Athletic,Medium,"5'9""-5'11""",Classic,Luxury,Prada,Shorts,Linen,Gray,Solid,Party,Sophisticated,Fall,Cloudy,459.15,0.432,0.6,0.697,0.227,0.451,0.598,99,21,5,15,6,0,-0.0443,-0.6211,1.1466,6,0.532,Medium,Classic Shorts in Gray - Perfect for Party
INZ_006912,4e4e4e3eb042,2023-07-11,Female,45-54,Hourglass,Medium,"5'6""-5'8""",Classic,Budget,Nike,Sweater,Silk,Red,Floral,Vacation,Relaxed,Spring,Rainy,105.23,0.354,0.061,0.915,0.45,0.895,0.543,104,20,4,10,9,0,-0.2364,0.4497,-1.4302,7,0.528,Medium,Classic Sweater in Red - Perfect for Vacation
INZ_006913,0ba1d94be0f8,2023-05-18,Non-binary,18-24,Inverted Triangle,Fair,"5'3""-5'5""",Classic,Luxury,Balmain,Jacket,Cotton,Purple,Striped,Vacation,Energetic,Fall,Rainy,308.83,0.94,0.109,0.38,0.129,0.555,0.672,87,24,6,10,11,0,0.0225,0.7796,0.106,5,0.524,Medium,Classic Jacket in Purple - Perfect for Vacation
INZ_006914,11c9d00ddf21,2023-05-09,Female,18-24,Inverted Triangle,Medium,"5'3""-5'5""",Minimalist,Premium,Mango,Pants,Wool,Black,Animal Print,Business,Relaxed,Winter,Cloudy,154.55,0.994,0.829,0.599,0.281,0.627,0.72,112,23,6,9,12,0,-1.8822,-1.8664,-1.54,5,0.782,High,Minimalist Pants in Black - Perfect for Business
INZ_006915,a4b41e95104b,2023-04-04,Non-binary,55+,Hourglass,Medium,"5'6""-5'8""",Classic,Luxury,Uniqlo,Jacket,Leather,Green,Animal Print,Formal,Energetic,Spring,Sunny,366.99,0.318,0.584,0.402,0.389,0.705,0.875,91,23,3,13,6,0,0.4024,0.3361,-0.1807,4,0.498,Medium,Classic Jacket in Green - Perfect for Formal
INZ_006916,8b47eb44f1ea,2023-09-26,Non-binary,18-24,Inverted Triangle,Fair,"5'3""-5'5""",Edgy,Budget,Prada,Top,Denim,White,Plaid,Interview,Happy,Summer,Windy,58.14,0.635,0.294,0.98,0.729,0.903,0.679,92,13,5,13,3,0,-0.6185,-0.8548,0.9095,9,0.686,High,Edgy Top in White - Perfect for Interview
INZ_006917,86561c425d7a,2023-07-21,Female,25-34,Athletic,Tan,"5'3""-5'5""",Romantic,Luxury,Mango,Pants,Velvet,Brown,Striped,Brunch,Artistic,Summer,Sunny,79.48,0.338,0.342,0.994,0.632,0.911,0.532,92,19,8,9,4,0,1.3865,0.0592,-0.3009,7,0.613,High,Romantic Pants in Brown - Perfect for Brunch
INZ_006918,79d28e178b7d,2023-08-24,Female,25-34,Pear,Dark,"5'0""-5'2""",Bohemian,Mid-range,Zara,Sweater,Leather,Blue,Geometric,Brunch,Energetic,Fall,Sunny,342.82,0.685,0.375,0.366,0.064,0.511,0.536,93,20,2,6,6,0,0.817,0.2156,0.2696,8,0.5,Medium,Bohemian Sweater in Blue - Perfect for Brunch
INZ_006919,46c90cfb3611,2023-10-31,Male,35-44,Hourglass,Light,"5'3""-5'5""",Bohemian,Luxury,Adidas,Blouse,Leather,Red,Geometric,Gym,Artistic,Spring,Windy,283.06,0.842,0.076,0.691,0.574,0.518,0.824,93,19,7,11,4,0,-0.2661,-0.6618,1.6308,10,0.539,Medium,Bohemian Blouse in Red - Perfect for Gym
INZ_006920,a4c1fc3b9da6,2023-07-21,Male,18-24,Rectangle,Medium,"5'9""-5'11""",Romantic,Budget,H&M,Jacket,Wool,Black,Plaid,Interview,Romantic,Spring,Sunny,450.07,0.62,0.276,0.701,0.63,0.426,0.679,109,21,1,11,13,1,0.1759,-1.4791,-0.9548,7,0.502,Medium,Romantic Jacket in Black - Perfect for Interview
INZ_006921,4512b40e1dde,2023-04-11,Male,55+,Apple,Fair,"5'3""-5'5""",Streetwear,Budget,Balmain,Jacket,Linen,Green,Plaid,Wedding,Sophisticated,Spring,Sunny,33.56,0.447,0.3,0.508,0.595,0.687,0.882,109,22,4,11,6,0,-0.0984,-1.4304,0.5316,4,0.482,Medium,Streetwear Jacket in Green - Perfect for Wedding
INZ_006922,30e962668386,2023-03-13,Non-binary,55+,Apple,Medium,"5'9""-5'11""",Athleisure,Budget,Adidas,Blouse,Linen,Orange,Striped,Brunch,Playful,Spring,Cloudy,356.74,0.7,0.957,0.428,0.002,0.492,0.5,93,22,9,7,11,0,0.0616,0.6667,-0.0912,3,0.658,High,Athleisure Blouse in Orange - Perfect for Brunch
INZ_006923,91e81e5c51b4,2023-06-30,Female,45-54,Hourglass,Fair,"5'6""-5'8""",Classic,Mid-range,Uniqlo,Coat,Silk,Red,Floral,Gym,Playful,Fall,Windy,362.81,0.464,0.158,0.885,0.44,0.803,0.87,73,17,4,6,14,1,0.6813,-0.6112,0.9306,6,0.556,Medium,Classic Coat in Red - Perfect for Gym
INZ_006924,d5b711d058b6,2023-11-10,Gender-fluid,35-44,Pear,Light,"5'3""-5'5""",Bohemian,Luxury,Adidas,Coat,Velvet,Black,Plaid,Gym,Energetic,Spring,Windy,418.03,0.894,0.181,0.87,0.85,0.627,0.558,116,19,2,7,6,1,0.6302,-1.95,-0.246,11,0.644,High,Bohemian Coat in Black - Perfect for Gym
INZ_006925,37eeabf16a05,2023-05-31,Non-binary,55+,Athletic,Olive,"5'6""-5'8""",Bohemian,Budget,Adidas,Coat,Cotton,Black,Striped,Gym,Sophisticated,Winter,Sunny,389.87,0.846,0.871,0.801,0.936,0.513,0.693,94,21,6,13,7,0,-0.5285,1.349,-0.3645,5,0.76,High,Bohemian Coat in Black - Perfect for Gym
INZ_006926,e5b10f98e6b9,2023-04-06,Gender-fluid,45-54,Rectangle,Tan,"6'0""-6'2""",Edgy,Mid-range,Prada,Pants,Denim,Black,Animal Print,Gala,Artistic,Spring,Snowy,269.1,0.706,0.917,0.938,0.467,0.414,0.662,114,20,7,7,8,0,-1.0398,-0.2204,1.604,4,0.732,High,Edgy Pants in Black - Perfect for Gala
INZ_006927,d70db3133c19,2023-11-23,Female,55+,Apple,Olive,"5'3""-5'5""",Edgy,Mid-range,Uniqlo,Skirt,Wool,Blue,Polka Dot,Brunch,Romantic,Spring,Windy,157.73,0.594,0.744,0.748,0.629,0.494,0.805,104,23,9,9,13,0,-0.177,-0.5598,-1.3814,11,0.637,High,Edgy Skirt in Blue - Perfect for Brunch
INZ_006928,7d6a5f4774ce,2023-05-07,Non-binary,45-54,Apple,Fair,"5'6""-5'8""",Minimalist,Budget,Gucci,Coat,Cotton,Green,Striped,Party,Artistic,Spring,Rainy,209.19,0.892,0.134,0.742,0.028,0.602,0.939,106,25,7,10,8,0,-0.6649,1.7368,-0.0115,5,0.6,Medium,Minimalist Coat in Green - Perfect for Party
INZ_006929,577e2e8981d2,2023-11-21,Gender-fluid,25-34,Athletic,Medium,"6'0""-6'2""",Romantic,Premium,Zara,T-shirt,Polyester,Purple,Floral,Date Night,Happy,Summer,Windy,270.83,0.774,0.451,0.496,0.788,0.788,0.713,96,12,2,10,6,0,0.4812,0.2847,-0.1218,11,0.641,High,Romantic T-shirt in Purple - Perfect for Date Night
INZ_006930,99360dfebd49,2023-03-10,Gender-fluid,25-34,Pear,Tan,"5'9""-5'11""",Minimalist,Luxury,Mango,Sweater,Linen,Brown,Animal Print,Wedding,Romantic,Summer,Rainy,22.16,0.774,0.56,0.716,0.231,0.797,0.845,99,18,4,9,10,0,0.7125,-0.0078,0.8039,3,0.715,High,Minimalist Sweater in Brown - Perfect for Wedding
INZ_006931,3df5fffad4d2,2023-12-16,Male,55+,Inverted Triangle,Light,"5'9""-5'11""",Bohemian,Budget,Versace,T-shirt,Cotton,Navy,Animal Print,Brunch,Bold,Spring,Rainy,63.43,0.781,0.549,0.32,0.1,0.595,0.635,100,27,4,13,7,1,0.4396,-1.2943,0.9951,12,0.584,Medium,Bohemian T-shirt in Navy - Perfect for Brunch
INZ_006932,6f46447fedbe,2023-09-30,Male,35-44,Hourglass,Dark,"5'9""-5'11""",Streetwear,Luxury,Versace,Top,Linen,Gray,Striped,Interview,Romantic,Winter,Rainy,280.29,0.385,0.734,0.677,0.047,0.72,0.612,108,20,4,14,6,0,-0.021,1.0119,-1.1077,9,0.614,High,Streetwear Top in Gray - Perfect for Interview
INZ_006933,30bc6857c19f,2023-10-22,Male,18-24,Pear,Tan,"5'9""-5'11""",Bohemian,Mid-range,Zara,Coat,Polyester,Pink,Geometric,Wedding,Artistic,Summer,Windy,498.0,0.709,0.508,0.591,0.665,0.543,0.637,97,27,7,8,10,0,-1.4759,0.719,-1.201,10,0.594,Medium,Bohemian Coat in Pink - Perfect for Wedding
INZ_006934,6f29778c3906,2023-05-18,Non-binary,35-44,Pear,Medium,"5'9""-5'11""",Streetwear,Luxury,Uniqlo,Blouse,Cotton,Brown,Polka Dot,Interview,Romantic,Fall,Windy,200.72,0.549,0.661,0.444,0.433,0.524,0.824,108,14,4,15,4,0,-0.1821,0.3914,0.7839,5,0.55,Medium,Streetwear Blouse in Brown - Perfect for Interview
INZ_006935,4aa191e04747,2023-07-20,Female,35-44,Pear,Olive,"5'0""-5'2""",Athleisure,Premium,H&M,Dress,Polyester,Blue,Floral,Interview,Confident,Spring,Cloudy,403.41,0.58,0.978,0.46,0.832,0.902,0.742,121,19,3,12,6,0,-0.2057,-2.2743,-0.0222,7,0.736,High,Athleisure Dress in Blue - Perfect for Interview
INZ_006936,8a6edd9da27c,2023-04-24,Female,18-24,Pear,Fair,"5'6""-5'8""",Bohemian,Luxury,Adidas,Dress,Leather,White,Solid,Party,Romantic,Winter,Cloudy,203.39,0.686,0.243,0.718,0.066,0.618,0.755,89,19,5,10,8,0,-1.7697,2.0013,1.2944,4,0.565,Medium,Bohemian Dress in White - Perfect for Party
INZ_006937,25e3d4076680,2023-04-10,Male,25-34,Inverted Triangle,Olive,"6'0""-6'2""",Edgy,Budget,Uniqlo,Jeans,Velvet,White,Striped,Interview,Confident,Winter,Rainy,79.73,0.997,0.323,0.81,0.181,0.77,0.778,114,22,5,14,6,1,-0.0108,0.53,0.8185,4,0.734,High,Edgy Jeans in White - Perfect for Interview
INZ_006938,eee4412dfe3c,2023-10-07,Male,25-34,Athletic,Tan,"6'0""-6'2""",Classic,Budget,Adidas,Skirt,Denim,White,Plaid,Interview,Confident,Fall,Cloudy,424.19,0.934,0.215,0.791,0.021,0.806,0.817,114,21,3,12,4,0,-1.1676,0.7995,-0.2936,10,0.694,High,Classic Skirt in White - Perfect for Interview
INZ_006939,d2a9ff311ede,2023-10-21,Male,18-24,Rectangle,Dark,"5'3""-5'5""",Bohemian,Budget,Balmain,Blouse,Wool,Black,Plaid,Formal,Sophisticated,Fall,Snowy,335.62,0.997,0.257,0.564,0.905,0.688,0.793,103,13,9,9,8,0,0.3961,1.4332,-1.5838,10,0.648,High,Bohemian Blouse in Black - Perfect for Formal
INZ_006940,e5d5bf4f3f3d,2023-02-22,Gender-fluid,45-54,Pear,Medium,"5'6""-5'8""",Minimalist,Luxury,Uniqlo,Coat,Leather,Gray,Floral,Formal,Confident,Winter,Cloudy,83.71,0.865,0.184,0.444,0.645,0.895,0.937,92,7,4,16,5,0,1.5171,0.8124,0.411,2,0.618,High,Minimalist Coat in Gray - Perfect for Formal
INZ_006941,d206df7e4400,2023-06-24,Male,35-44,Pear,Fair,"5'0""-5'2""",Athleisure,Budget,Nike,Jeans,Silk,Yellow,Plaid,Wedding,Confident,Summer,Rainy,229.3,0.385,0.228,0.927,0.082,0.771,0.794,84,17,5,11,5,0,0.4964,-0.8506,0.0141,6,0.551,Medium,Athleisure Jeans in Yellow - Perfect for Wedding
INZ_006942,dc5483fb00ad,2023-07-27,Gender-fluid,55+,Hourglass,Medium,"5'0""-5'2""",Athleisure,Luxury,Zara,Coat,Wool,Blue,Animal Print,Vacation,Happy,Summer,Sunny,128.2,0.405,0.839,0.979,0.312,0.619,0.691,98,24,9,11,11,0,-0.6945,-0.1347,0.4385,7,0.682,High,Athleisure Coat in Blue - Perfect for Vacation
INZ_006943,b16ea4b62a2a,2023-03-26,Female,25-34,Apple,Medium,"5'6""-5'8""",Streetwear,Luxury,Uniqlo,Skirt,Leather,Red,Plaid,Formal,Relaxed,Winter,Snowy,340.04,0.46,0.296,0.789,0.703,0.455,0.926,120,19,3,9,7,0,0.1918,0.3516,0.904,3,0.484,Medium,Streetwear Skirt in Red - Perfect for Formal
INZ_006944,1ae557d4e9d9,2023-05-14,Non-binary,55+,Inverted Triangle,Dark,"5'9""-5'11""",Streetwear,Budget,Mango,Pants,Cotton,Black,Polka Dot,Business,Artistic,Summer,Windy,242.98,0.999,0.933,0.845,0.061,0.419,0.838,94,21,5,14,10,0,1.2126,-0.0162,-1.1287,5,0.807,Top Priority,Streetwear Pants in Black - Perfect for Business
INZ_006945,9178d83b955a,2023-02-10,Non-binary,18-24,Pear,Tan,"5'9""-5'11""",Bohemian,Premium,Balmain,Jacket,Wool,Beige,Solid,Date Night,Happy,Spring,Snowy,163.26,0.654,0.864,0.825,0.285,0.888,0.759,106,27,3,12,9,0,-2.075,-1.5939,1.5474,2,0.799,High,Bohemian Jacket in Beige - Perfect for Date Night
INZ_006946,73dddce30260,2023-12-17,Non-binary,55+,Rectangle,Olive,"5'6""-5'8""",Streetwear,Budget,Versace,Skirt,Cotton,Pink,Plaid,Formal,Happy,Fall,Sunny,287.13,0.843,0.114,0.631,0.751,0.52,0.885,90,17,6,6,8,0,-2.0043,-0.41,0.5577,12,0.538,Medium,Streetwear Skirt in Pink - Perfect for Formal
INZ_006947,5506071b84c7,2023-12-15,Non-binary,55+,Rectangle,Medium,"6'0""-6'2""",Minimalist,Mid-range,H&M,Blouse,Leather,Orange,Floral,Interview,Artistic,Fall,Sunny,454.55,0.834,0.701,0.636,0.592,0.57,0.968,100,15,3,11,8,0,1.0887,2.7746,-1.9413,12,0.695,High,Minimalist Blouse in Orange - Perfect for Interview
INZ_006948,9390c4e49c97,2023-06-17,Gender-fluid,35-44,Rectangle,Medium,"5'9""-5'11""",Edgy,Mid-range,Nike,Dress,Wool,Beige,Floral,Gala,Relaxed,Summer,Rainy,219.28,0.98,0.314,0.907,0.487,0.879,0.566,102,25,3,9,10,0,1.2583,-1.2329,0.8812,6,0.774,High,Edgy Dress in Beige - Perfect for Gala
INZ_006949,ad2b066a1c55,2023-04-06,Gender-fluid,18-24,Hourglass,Medium,"5'3""-5'5""",Classic,Premium,Versace,Shorts,Leather,Blue,Geometric,Interview,Energetic,Summer,Sunny,483.67,0.365,0.342,0.51,0.274,0.602,0.755,98,23,8,9,13,0,0.3724,-1.3823,-1.7658,4,0.448,Medium,Classic Shorts in Blue - Perfect for Interview
INZ_006950,52a7ad710bb4,2023-09-30,Male,55+,Rectangle,Fair,"5'0""-5'2""",Classic,Mid-range,Balmain,Pants,Velvet,Navy,Striped,Gala,Artistic,Spring,Windy,361.62,0.362,0.488,0.792,0.37,0.845,0.896,110,23,5,9,11,0,-0.646,0.3988,0.7406,9,0.6,Medium,Classic Pants in Navy - Perfect for Gala
INZ_006951,fe7137d108d1,2023-06-22,Gender-fluid,25-34,Athletic,Medium,"5'9""-5'11""",Streetwear,Premium,Balmain,Jacket,Silk,Black,Polka Dot,Date Night,Happy,Spring,Snowy,309.25,0.833,0.136,0.587,0.219,0.798,0.537,93,22,7,8,2,0,-1.4143,-0.445,-1.6434,6,0.601,High,Streetwear Jacket in Black - Perfect for Date Night
INZ_006952,da76845b9fd2,2023-09-05,Male,18-24,Hourglass,Medium,"6'0""-6'2""",Bohemian,Luxury,Prada,Top,Linen,Red,Striped,Party,Bold,Winter,Snowy,48.68,0.31,0.929,0.43,0.534,0.617,0.776,84,24,7,9,10,0,-0.0269,-0.0145,-0.4851,9,0.566,Medium,Bohemian Top in Red - Perfect for Party
INZ_006953,049a7d8cddea,2023-04-02,Male,25-34,Inverted Triangle,Tan,"5'9""-5'11""",Streetwear,Mid-range,H&M,Shorts,Leather,Orange,Striped,Brunch,Relaxed,Summer,Snowy,408.84,0.912,0.964,0.788,0.164,0.905,0.852,112,12,5,8,8,0,0.7649,-1.831,1.4081,4,0.898,Top Priority,Streetwear Shorts in Orange - Perfect for Brunch
INZ_006954,c641bc5ea01c,2023-06-25,Non-binary,45-54,Rectangle,Medium,"5'9""-5'11""",Athleisure,Premium,Mango,Pants,Denim,Black,Floral,Business,Playful,Summer,Cloudy,342.82,0.658,0.144,0.72,0.677,0.907,0.613,115,20,5,12,10,0,0.8595,1.4334,-0.5971,6,0.604,High,Athleisure Pants in Black - Perfect for Business
INZ_006955,99df6b92e0e5,2023-07-19,Gender-fluid,55+,Apple,Dark,"5'0""-5'2""",Minimalist,Budget,Gucci,T-shirt,Silk,Black,Plaid,Vacation,Sophisticated,Summer,Snowy,80.92,0.481,0.205,0.828,0.682,0.743,0.941,83,19,3,10,7,0,0.3204,0.6064,-0.2414,7,0.547,Medium,Minimalist T-shirt in Black - Perfect for Vacation
INZ_006956,07c73bf32c53,2023-03-27,Gender-fluid,18-24,Pear,Dark,"5'3""-5'5""",Romantic,Mid-range,Uniqlo,Shorts,Leather,Green,Animal Print,Formal,Artistic,Fall,Sunny,25.09,0.938,0.021,0.934,0.138,0.468,0.682,117,20,6,8,6,0,-1.6485,0.438,1.509,3,0.59,Medium,Romantic Shorts in Green - Perfect for Formal
INZ_006957,5a8eb31505b0,2023-10-22,Male,25-34,Inverted Triangle,Medium,"5'3""-5'5""",Bohemian,Mid-range,Prada,Jeans,Wool,Navy,Striped,Party,Playful,Spring,Cloudy,469.14,0.818,0.252,0.657,0.132,0.445,0.876,103,18,3,9,9,0,1.3692,0.6521,-0.5715,10,0.551,Medium,Bohemian Jeans in Navy - Perfect for Party
INZ_006958,2281f86f08f6,2023-03-29,Male,55+,Athletic,Dark,"6'0""-6'2""",Edgy,Premium,Zara,Jeans,Cotton,Green,Plaid,Gala,Playful,Fall,Snowy,115.26,0.504,0.678,0.921,0.756,0.816,0.739,108,23,4,11,10,1,0.6256,-0.4773,-1.7609,3,0.709,High,Edgy Jeans in Green - Perfect for Gala
INZ_006959,3f19d16a580e,2023-07-26,Female,35-44,Apple,Tan,"5'6""-5'8""",Minimalist,Luxury,Mango,Jeans,Wool,Navy,Plaid,Brunch,Happy,Summer,Snowy,222.54,0.818,0.593,0.861,0.613,0.877,0.987,93,21,9,5,7,1,0.9629,-0.1118,0.1292,7,0.785,High,Minimalist Jeans in Navy - Perfect for Brunch
INZ_006960,85885142b332,2023-10-29,Female,25-34,Inverted Triangle,Fair,"5'6""-5'8""",Edgy,Premium,Prada,T-shirt,Leather,Purple,Polka Dot,Wedding,Artistic,Winter,Cloudy,221.04,0.512,0.608,0.782,0.041,0.728,0.571,97,32,2,14,10,0,-0.1736,-1.2519,-1.3245,10,0.644,High,Edgy T-shirt in Purple - Perfect for Wedding
INZ_006961,2957a7cb7784,2023-04-24,Male,25-34,Athletic,Dark,"5'6""-5'8""",Bohemian,Premium,Versace,Jacket,Denim,Black,Geometric,Formal,Artistic,Spring,Rainy,61.26,0.677,0.199,0.897,0.582,0.476,0.695,90,27,9,8,12,0,0.4824,1.3581,-0.5469,4,0.551,Medium,Bohemian Jacket in Black - Perfect for Formal
INZ_006962,77d4aa5620eb,2023-12-22,Female,45-54,Rectangle,Dark,"6'0""-6'2""",Edgy,Mid-range,Versace,T-shirt,Leather,Purple,Striped,Brunch,Playful,Summer,Snowy,406.0,0.825,0.412,0.932,0.388,0.448,0.934,92,23,4,7,9,0,-0.3428,0.688,0.7432,12,0.649,High,Edgy T-shirt in Purple - Perfect for Brunch
INZ_006963,19ed6b2c594c,2023-04-24,Female,35-44,Inverted Triangle,Olive,"5'9""-5'11""",Minimalist,Premium,Mango,Shorts,Leather,Gray,Floral,Formal,Energetic,Fall,Rainy,309.76,0.597,0.813,0.528,0.199,0.699,0.648,99,17,5,5,5,0,-0.4485,0.4884,-3.0923,4,0.663,High,Minimalist Shorts in Gray - Perfect for Formal
INZ_006964,42c334bc1ed5,2023-06-25,Male,45-54,Inverted Triangle,Tan,"5'3""-5'5""",Minimalist,Budget,Mango,Shorts,Polyester,White,Animal Print,Interview,Energetic,Spring,Windy,276.84,0.869,0.263,0.762,0.106,0.816,0.77,118,22,4,8,5,0,0.2706,1.88,1.3394,6,0.683,High,Minimalist Shorts in White - Perfect for Interview
INZ_006965,114ccb0522a0,2023-09-29,Male,35-44,Inverted Triangle,Dark,"5'3""-5'5""",Streetwear,Premium,H&M,Sweater,Silk,Black,Floral,Business,Relaxed,Spring,Snowy,434.21,0.411,0.593,0.419,0.083,0.507,0.667,111,28,5,10,13,0,-1.2231,0.2607,-0.6697,9,0.482,Medium,Streetwear Sweater in Black - Perfect for Business
INZ_006966,9b9eede88d0b,2023-11-08,Gender-fluid,25-34,Hourglass,Fair,"5'9""-5'11""",Romantic,Budget,Mango,Coat,Cotton,Gray,Geometric,Formal,Happy,Summer,Cloudy,456.94,0.663,0.262,0.763,0.656,0.853,0.936,105,19,5,11,11,0,-1.1337,-1.1699,1.1633,11,0.63,High,Romantic Coat in Gray - Perfect for Formal
INZ_006967,c04fdfff7ef2,2023-12-18,Male,45-54,Apple,Olive,"5'3""-5'5""",Bohemian,Budget,Prada,Coat,Silk,Purple,Striped,Party,Energetic,Winter,Cloudy,81.76,0.321,0.484,0.823,0.015,0.848,0.833,111,17,3,15,9,1,-2.5949,-0.8663,-0.2826,12,0.594,Medium,Bohemian Coat in Purple - Perfect for Party
INZ_006968,e3b777cc23ff,2023-07-09,Male,55+,Athletic,Medium,"5'3""-5'5""",Classic,Premium,Balmain,Shorts,Velvet,Brown,Plaid,Brunch,Happy,Summer,Windy,350.05,0.986,0.772,0.62,0.61,0.853,0.612,105,19,2,7,5,0,1.0141,1.1018,2.3958,7,0.826,Top Priority,Classic Shorts in Brown - Perfect for Brunch
INZ_006969,ea524380df8c,2023-02-22,Non-binary,35-44,Rectangle,Tan,"5'6""-5'8""",Athleisure,Luxury,Versace,Jacket,Leather,White,Polka Dot,Brunch,Romantic,Fall,Cloudy,148.78,0.423,0.42,0.464,0.34,0.452,0.658,102,20,9,11,3,0,0.5721,0.55,-1.3615,2,0.438,Medium,Athleisure Jacket in White - Perfect for Brunch
INZ_006970,d082b17d38fa,2023-04-25,Gender-fluid,25-34,Pear,Dark,"5'6""-5'8""",Romantic,Budget,Zara,Shorts,Leather,Green,Striped,Wedding,Relaxed,Fall,Sunny,394.6,0.414,0.768,0.532,0.113,0.431,0.989,98,17,7,9,6,1,-0.0413,0.2056,2.2141,4,0.53,Medium,Romantic Shorts in Green - Perfect for Wedding
INZ_006971,d25e0c9b9481,2023-09-16,Gender-fluid,18-24,Rectangle,Medium,"5'0""-5'2""",Classic,Budget,Versace,T-shirt,Silk,Brown,Floral,Interview,Playful,Fall,Rainy,76.06,0.609,0.277,0.451,0.579,0.897,0.877,89,18,3,10,11,0,0.7534,2.0227,-0.307,9,0.566,Medium,Classic T-shirt in Brown - Perfect for Interview
INZ_006972,a4a68a521af2,2023-02-24,Gender-fluid,35-44,Rectangle,Tan,"5'0""-5'2""",Edgy,Budget,Zara,Sweater,Silk,Yellow,Floral,Party,Happy,Winter,Sunny,110.24,0.346,0.431,0.444,0.722,0.587,0.583,124,18,3,6,9,0,0.4203,-0.4417,-0.5776,2,0.447,Medium,Edgy Sweater in Yellow - Perfect for Party
INZ_006973,0a37fb60e557,2023-10-14,Non-binary,35-44,Hourglass,Olive,"5'3""-5'5""",Classic,Luxury,Adidas,Sweater,Denim,Red,Animal Print,Gala,Relaxed,Spring,Snowy,122.23,0.91,0.296,0.416,0.138,0.78,0.741,100,19,3,9,9,0,-0.4545,-0.3636,-0.6014,10,0.625,High,Classic Sweater in Red - Perfect for Gala
